filepath,class,label,subset
val\Normal\aug_219_253.jpg,Normal,0,val
val\Normal\aug_81_8113.jpg,Normal,0,val
val\Normal\aug_155_6605.jpg,Normal,0,val
val\Normal\aug_225_4042.jpg,Normal,0,val
val\OSCC\OSCC_400x_369.jpg,OSCC,1,val
val\OSCC\aug_304_7765.jpg,OSCC,1,val
val\Normal\aug_28_4800.jpg,Normal,0,val
val\Normal\aug_153_9696.jpg,Normal,0,val
val\OSCC\aug_226_8365.jpg,OSCC,1,val
val\Normal\aug_193_3984.jpg,Normal,0,val
val\Normal\aug_169_311.jpg,Normal,0,val
val\OSCC\OSCC_400x_213.jpg,OSCC,1,val
val\Normal\Normal_400x_128.jpg,Normal,0,val
val\Normal\aug_191_3822.jpg,Normal,0,val
val\OSCC\OSCC_400x_214.jpg,OSCC,1,val
val\Normal\Normal_100x_2.jpg,Normal,0,val
val\OSCC\aug_203_10.jpg,OSCC,1,val
val\Normal\aug_256_1381.jpg,Normal,0,val
val\Normal\aug_144_2068.jpg,Normal,0,val
val\OSCC\OSCC_400x_148.jpg,OSCC,1,val
val\Normal\aug_270_1613.jpg,Normal,0,val
val\OSCC\aug_288_3335.jpg,OSCC,1,val
val\OSCC\OSCC_400x_75.jpg,OSCC,1,val
val\OSCC\aug_198_9953.jpg,OSCC,1,val
val\Normal\aug_198_4075.jpg,Normal,0,val
val\OSCC\aug_519_1424.jpg,OSCC,1,val
val\OSCC\OSCC_400x_174.jpg,OSCC,1,val
val\Normal\aug_357_8835.jpg,Normal,0,val
val\Normal\aug_58_9631.jpg,Normal,0,val
val\OSCC\aug_179_8625.jpg,OSCC,1,val
val\OSCC\aug_435_3681.jpg,OSCC,1,val
val\Normal\aug_45_9767.jpg,Normal,0,val
val\Normal\aug_75_5736.jpg,Normal,0,val
val\Normal\Normal_400x_94.jpg,Normal,0,val
val\OSCC\aug_262_5550.jpg,OSCC,1,val
val\OSCC\aug_729_3166.jpg,OSCC,1,val
val\OSCC\aug_342_2319.jpg,OSCC,1,val
val\Normal\aug_121_3476.jpg,Normal,0,val
val\OSCC\aug_488_3199.jpg,OSCC,1,val
val\OSCC\aug_134_626.jpg,OSCC,1,val
val\Normal\aug_1_3905.jpg,Normal,0,val
val\OSCC\OSCC_100x_129.jpg,OSCC,1,val
val\OSCC\aug_214_8357.jpg,OSCC,1,val
val\OSCC\aug_151_2098.jpg,OSCC,1,val
val\Normal\aug_221_237.jpg,Normal,0,val
val\OSCC\aug_6_6306.jpg,OSCC,1,val
val\Normal\aug_408_4397.jpg,Normal,0,val
val\Normal\aug_18_4900.jpg,Normal,0,val
val\OSCC\OSCC_400x_78.jpg,OSCC,1,val
val\OSCC\OSCC_400x_140.jpg,OSCC,1,val
val\OSCC\aug_275_8148.jpg,OSCC,1,val
val\OSCC\aug_493_2790.jpg,OSCC,1,val
val\OSCC\OSCC_400x_38.jpg,OSCC,1,val
val\OSCC\OSCC_100x_153.jpg,OSCC,1,val
val\Normal\aug_177_2541.jpg,Normal,0,val
val\OSCC\OSCC_400x_388.jpg,OSCC,1,val
val\OSCC\OSCC_400x_463.jpg,OSCC,1,val
val\OSCC\OSCC_100x_268.jpg,OSCC,1,val
val\OSCC\aug_679_4987.jpg,OSCC,1,val
val\OSCC\OSCC_400x_157.jpg,OSCC,1,val
val\Normal\aug_354_3085.jpg,Normal,0,val
val\Normal\aug_227_8026.jpg,Normal,0,val
val\Normal\Normal_400x_16.jpg,Normal,0,val
val\OSCC\aug_324_5555.jpg,OSCC,1,val
val\OSCC\aug_38_9332.jpg,OSCC,1,val
val\OSCC\aug_684_5450.jpg,OSCC,1,val
val\OSCC\aug_399_1752.jpg,OSCC,1,val
val\OSCC\aug_27_7247.jpg,OSCC,1,val
val\Normal\Normal_400x_124.jpg,Normal,0,val
val\Normal\aug_25_863.jpg,Normal,0,val
val\Normal\aug_228_4667.jpg,Normal,0,val
val\OSCC\aug_370_6851.jpg,OSCC,1,val
val\Normal\aug_831_129.jpg,Normal,0,val
val\Normal\aug_53_2703.jpg,Normal,0,val
val\OSCC\aug_384_3956.jpg,OSCC,1,val
val\OSCC\aug_733_8457.jpg,OSCC,1,val
val\Normal\aug_116_3928.jpg,Normal,0,val
val\OSCC\OSCC_100x_357.jpg,OSCC,1,val
val\OSCC\aug_426_4593.jpg,OSCC,1,val
val\Normal\aug_52_5372.jpg,Normal,0,val
val\OSCC\aug_66_6184.jpg,OSCC,1,val
val\OSCC\aug_177_3245.jpg,OSCC,1,val
val\Normal\aug_165_7332.jpg,Normal,0,val
val\OSCC\aug_551_9541.jpg,OSCC,1,val
val\Normal\Normal_400x_61.jpg,Normal,0,val
val\OSCC\OSCC_400x_364.jpg,OSCC,1,val
val\Normal\aug_1_1731.jpg,Normal,0,val
val\OSCC\aug_255_847.jpg,OSCC,1,val
val\Normal\aug_41_9493.jpg,Normal,0,val
val\OSCC\OSCC_100x_148.jpg,OSCC,1,val
val\OSCC\aug_71_2933.jpg,OSCC,1,val
val\Normal\aug_451_1274.jpg,Normal,0,val
val\OSCC\OSCC_100x_250.jpg,OSCC,1,val
val\OSCC\OSCC_100x_64.jpg,OSCC,1,val
val\Normal\aug_12_1374.jpg,Normal,0,val
val\OSCC\aug_381_8099.jpg,OSCC,1,val
val\Normal\aug_204_4048.jpg,Normal,0,val
val\OSCC\aug_203_8379.jpg,OSCC,1,val
val\Normal\aug_853_4867.jpg,Normal,0,val
val\Normal\aug_326_8449.jpg,Normal,0,val
val\OSCC\aug_425_3930.jpg,OSCC,1,val
val\OSCC\aug_99_8774.jpg,OSCC,1,val
val\OSCC\OSCC_400x_77.jpg,OSCC,1,val
val\OSCC\aug_296_3515.jpg,OSCC,1,val
val\Normal\Normal_100x_49.jpg,Normal,0,val
val\OSCC\aug_258_3917.jpg,OSCC,1,val
val\Normal\aug_25_6923.jpg,Normal,0,val
val\OSCC\aug_414_9541.jpg,OSCC,1,val
val\OSCC\aug_440_2785.jpg,OSCC,1,val
val\OSCC\aug_284_8331.jpg,OSCC,1,val
val\Normal\aug_608_4456.jpg,Normal,0,val
val\OSCC\aug_93_5167.jpg,OSCC,1,val
val\Normal\aug_2_7959.jpg,Normal,0,val
val\Normal\aug_84_1072.jpg,Normal,0,val
val\Normal\aug_467_7680.jpg,Normal,0,val
val\OSCC\aug_659_9248.jpg,OSCC,1,val
val\OSCC\aug_33_1551.jpg,OSCC,1,val
val\OSCC\OSCC_100x_21.jpg,OSCC,1,val
val\OSCC\aug_440_9838.jpg,OSCC,1,val
val\OSCC\aug_669_5411.jpg,OSCC,1,val
val\Normal\aug_149_4831.jpg,Normal,0,val
val\Normal\Normal_400x_32.jpg,Normal,0,val
val\Normal\aug_291_8655.jpg,Normal,0,val
val\OSCC\OSCC_400x_389.jpg,OSCC,1,val
val\Normal\aug_527_5939.jpg,Normal,0,val
val\OSCC\OSCC_400x_50.jpg,OSCC,1,val
val\OSCC\OSCC_400x_98.jpg,OSCC,1,val
val\OSCC\aug_253_6179.jpg,OSCC,1,val
val\OSCC\OSCC_400x_380.jpg,OSCC,1,val
val\OSCC\aug_363_1465.jpg,OSCC,1,val
val\OSCC\OSCC_400x_131.jpg,OSCC,1,val
val\Normal\aug_155_4560.jpg,Normal,0,val
val\Normal\aug_184_7675.jpg,Normal,0,val
val\Normal\aug_172_8928.jpg,Normal,0,val
val\OSCC\aug_186_8939.jpg,OSCC,1,val
val\Normal\aug_324_7750.jpg,Normal,0,val
val\Normal\aug_188_4200.jpg,Normal,0,val
val\Normal\aug_153_88.jpg,Normal,0,val
val\OSCC\OSCC_400x_222.jpg,OSCC,1,val
val\OSCC\aug_210_2116.jpg,OSCC,1,val
val\Normal\aug_63_3347.jpg,Normal,0,val
val\Normal\Normal_400x_24.jpg,Normal,0,val
val\OSCC\aug_254_8880.jpg,OSCC,1,val
val\Normal\aug_373_9944.jpg,Normal,0,val
val\Normal\aug_229_8842.jpg,Normal,0,val
val\OSCC\OSCC_100x_165.jpg,OSCC,1,val
val\OSCC\OSCC_400x_181.jpg,OSCC,1,val
val\OSCC\aug_692_3946.jpg,OSCC,1,val
val\OSCC\aug_265_9875.jpg,OSCC,1,val
val\OSCC\OSCC_100x_152.jpg,OSCC,1,val
val\Normal\Normal_400x_87.jpg,Normal,0,val
val\Normal\aug_147_4499.jpg,Normal,0,val
val\Normal\Normal_400x_53.jpg,Normal,0,val
val\Normal\aug_667_2107.jpg,Normal,0,val
val\Normal\aug_42_2528.jpg,Normal,0,val
val\OSCC\OSCC_100x_315.jpg,OSCC,1,val
val\Normal\aug_4_1438.jpg,Normal,0,val
val\OSCC\OSCC_100x_95.jpg,OSCC,1,val
val\Normal\aug_203_5744.jpg,Normal,0,val
val\Normal\aug_191_8552.jpg,Normal,0,val
val\OSCC\aug_278_3224.jpg,OSCC,1,val
val\OSCC\OSCC_400x_370.jpg,OSCC,1,val
val\Normal\aug_175_4162.jpg,Normal,0,val
test\OSCC\aug_373_6777.jpg,OSCC,1,test
test\Normal\Normal_400x_155.jpg,Normal,0,test
test\Normal\Normal_400x_181.jpg,Normal,0,test
test\Normal\aug_144_3245.jpg,Normal,0,test
test\OSCC\aug_249_9586.jpg,OSCC,1,test
test\OSCC\aug_384_7507.jpg,OSCC,1,test
test\Normal\aug_205_3514.jpg,Normal,0,test
test\OSCC\OSCC_400x_336.jpg,OSCC,1,test
test\OSCC\aug_613_2091.jpg,OSCC,1,test
test\OSCC\aug_298_340.jpg,OSCC,1,test
test\OSCC\OSCC_100x_277.jpg,OSCC,1,test
test\Normal\aug_603_3047.jpg,Normal,0,test
test\OSCC\OSCC_100x_97.jpg,OSCC,1,test
test\OSCC\aug_427_6457.jpg,OSCC,1,test
test\Normal\aug_0_5752.jpg,Normal,0,test
test\Normal\aug_185_6396.jpg,Normal,0,test
test\OSCC\aug_423_7634.jpg,OSCC,1,test
test\Normal\aug_522_7614.jpg,Normal,0,test
test\Normal\aug_184_9004.jpg,Normal,0,test
test\Normal\aug_51_8821.jpg,Normal,0,test
test\Normal\aug_366_6444.jpg,Normal,0,test
test\Normal\aug_68_9502.jpg,Normal,0,test
test\OSCC\aug_745_3061.jpg,OSCC,1,test
test\OSCC\OSCC_100x_213.jpg,OSCC,1,test
test\Normal\aug_175_7021.jpg,Normal,0,test
test\Normal\aug_19_1930.jpg,Normal,0,test
test\OSCC\OSCC_400x_90.jpg,OSCC,1,test
test\Normal\aug_410_5333.jpg,Normal,0,test
test\OSCC\OSCC_100x_41.jpg,OSCC,1,test
test\OSCC\OSCC_100x_363.jpg,OSCC,1,test
test\Normal\aug_50_8048.jpg,Normal,0,test
test\Normal\Normal_100x_31.jpg,Normal,0,test
test\Normal\aug_705_9714.jpg,Normal,0,test
test\Normal\aug_210_9559.jpg,Normal,0,test
test\OSCC\aug_84_2675.jpg,OSCC,1,test
test\OSCC\aug_682_6023.jpg,OSCC,1,test
test\OSCC\aug_377_2529.jpg,OSCC,1,test
test\OSCC\OSCC_100x_258.jpg,OSCC,1,test
test\Normal\aug_61_1260.jpg,Normal,0,test
test\Normal\aug_48_9163.jpg,Normal,0,test
test\Normal\aug_40_4426.jpg,Normal,0,test
test\OSCC\aug_360_1736.jpg,OSCC,1,test
test\Normal\Normal_100x_53.jpg,Normal,0,test
test\Normal\aug_320_8323.jpg,Normal,0,test
test\OSCC\OSCC_100x_285.jpg,OSCC,1,test
test\OSCC\aug_364_4344.jpg,OSCC,1,test
test\Normal\aug_48_6503.jpg,Normal,0,test
test\Normal\Normal_100x_1.jpg,Normal,0,test
test\Normal\aug_330_407.jpg,Normal,0,test
test\OSCC\aug_9_5672.jpg,OSCC,1,test
test\OSCC\OSCC_400x_123.jpg,OSCC,1,test
test\Normal\aug_491_7700.jpg,Normal,0,test
test\Normal\aug_224_9203.jpg,Normal,0,test
test\OSCC\aug_120_3569.jpg,OSCC,1,test
test\Normal\aug_74_5772.jpg,Normal,0,test
test\Normal\aug_133_4421.jpg,Normal,0,test
test\Normal\aug_124_3547.jpg,Normal,0,test
test\Normal\aug_107_7823.jpg,Normal,0,test
test\OSCC\aug_39_2866.jpg,OSCC,1,test
test\OSCC\aug_274_2570.jpg,OSCC,1,test
test\Normal\aug_119_4171.jpg,Normal,0,test
test\OSCC\aug_448_6769.jpg,OSCC,1,test
test\OSCC\aug_123_2049.jpg,OSCC,1,test
test\OSCC\aug_474_4020.jpg,OSCC,1,test
test\Normal\Normal_400x_64.jpg,Normal,0,test
test\OSCC\aug_694_9116.jpg,OSCC,1,test
test\OSCC\aug_57_5852.jpg,OSCC,1,test
test\OSCC\OSCC_400x_229.jpg,OSCC,1,test
test\OSCC\aug_195_5487.jpg,OSCC,1,test
test\Normal\aug_400_5509.jpg,Normal,0,test
test\OSCC\aug_400_3394.jpg,OSCC,1,test
test\Normal\aug_206_8613.jpg,Normal,0,test
test\OSCC\OSCC_400x_159.jpg,OSCC,1,test
test\Normal\aug_27_2848.jpg,Normal,0,test
test\OSCC\OSCC_400x_405.jpg,OSCC,1,test
test\OSCC\OSCC_100x_181.jpg,OSCC,1,test
test\OSCC\OSCC_100x_289.jpg,OSCC,1,test
test\Normal\aug_628_165.jpg,Normal,0,test
test\OSCC\aug_408_6273.jpg,OSCC,1,test
test\Normal\aug_110_6606.jpg,Normal,0,test
test\OSCC\aug_335_2642.jpg,OSCC,1,test
test\OSCC\aug_697_5640.jpg,OSCC,1,test
test\OSCC\OSCC_400x_179.jpg,OSCC,1,test
test\Normal\aug_110_9697.jpg,Normal,0,test
test\Normal\aug_201_2767.jpg,Normal,0,test
test\OSCC\OSCC_400x_406.jpg,OSCC,1,test
test\OSCC\OSCC_100x_19.jpg,OSCC,1,test
test\OSCC\aug_145_9212.jpg,OSCC,1,test
test\OSCC\aug_184_2346.jpg,OSCC,1,test
test\Normal\aug_71_315.jpg,Normal,0,test
test\Normal\aug_63_3949.jpg,Normal,0,test
test\OSCC\aug_355_6703.jpg,OSCC,1,test
test\OSCC\aug_484_3296.jpg,OSCC,1,test
test\OSCC\OSCC_400x_156.jpg,OSCC,1,test
test\Normal\aug_315_449.jpg,Normal,0,test
test\OSCC\aug_230_2412.jpg,OSCC,1,test
test\Normal\aug_49_9212.jpg,Normal,0,test
test\Normal\Normal_400x_22.jpg,Normal,0,test
test\Normal\Normal_400x_129.jpg,Normal,0,test
test\Normal\aug_83_1778.jpg,Normal,0,test
test\OSCC\OSCC_400x_218.jpg,OSCC,1,test
test\Normal\aug_168_2042.jpg,Normal,0,test
test\OSCC\OSCC_400x_459.jpg,OSCC,1,test
test\Normal\Normal_400x_195.jpg,Normal,0,test
test\OSCC\aug_208_4454.jpg,OSCC,1,test
test\Normal\aug_490_1313.jpg,Normal,0,test
test\Normal\aug_114_2811.jpg,Normal,0,test
test\OSCC\OSCC_400x_485.jpg,OSCC,1,test
test\Normal\aug_183_8038.jpg,Normal,0,test
test\OSCC\aug_45_9459.jpg,OSCC,1,test
test\Normal\aug_241_7647.jpg,Normal,0,test
test\OSCC\aug_625_9114.jpg,OSCC,1,test
test\Normal\aug_179_7543.jpg,Normal,0,test
test\Normal\aug_213_9133.jpg,Normal,0,test
test\Normal\aug_112_3308.jpg,Normal,0,test
test\Normal\aug_167_1762.jpg,Normal,0,test
test\OSCC\aug_153_8875.jpg,OSCC,1,test
test\OSCC\OSCC_100x_246.jpg,OSCC,1,test
test\Normal\aug_52_7269.jpg,Normal,0,test
test\Normal\aug_139_2197.jpg,Normal,0,test
test\Normal\aug_670_7168.jpg,Normal,0,test
test\Normal\aug_127_5671.jpg,Normal,0,test
test\OSCC\OSCC_400x_73.jpg,OSCC,1,test
test\OSCC\aug_385_6996.jpg,OSCC,1,test
test\OSCC\aug_267_5640.jpg,OSCC,1,test
test\OSCC\aug_116_5164.jpg,OSCC,1,test
test\Normal\aug_217_2167.jpg,Normal,0,test
test\OSCC\aug_319_649.jpg,OSCC,1,test
test\OSCC\OSCC_100x_56.jpg,OSCC,1,test
test\OSCC\OSCC_400x_46.jpg,OSCC,1,test
test\Normal\aug_227_5353.jpg,Normal,0,test
test\Normal\aug_708_1048.jpg,Normal,0,test
test\Normal\aug_76_4275.jpg,Normal,0,test
test\Normal\aug_34_84.jpg,Normal,0,test
test\OSCC\aug_389_4038.jpg,OSCC,1,test
test\OSCC\aug_165_6518.jpg,OSCC,1,test
test\OSCC\aug_223_3853.jpg,OSCC,1,test
test\OSCC\aug_123_177.jpg,OSCC,1,test
test\Normal\aug_84_2961.jpg,Normal,0,test
test\OSCC\aug_559_1212.jpg,OSCC,1,test
test\OSCC\aug_743_5452.jpg,OSCC,1,test
test\OSCC\aug_649_494.jpg,OSCC,1,test
test\OSCC\aug_746_3280.jpg,OSCC,1,test
test\OSCC\OSCC_100x_259.jpg,OSCC,1,test
test\OSCC\aug_351_9761.jpg,OSCC,1,test
test\Normal\aug_418_9201.jpg,Normal,0,test
test\Normal\aug_176_2860.jpg,Normal,0,test
test\OSCC\OSCC_100x_313.jpg,OSCC,1,test
test\Normal\aug_76_310.jpg,Normal,0,test
test\OSCC\aug_52_167.jpg,OSCC,1,test
test\OSCC\OSCC_100x_311.jpg,OSCC,1,test
test\Normal\aug_10_4938.jpg,Normal,0,test
test\OSCC\OSCC_400x_345.jpg,OSCC,1,test
test\OSCC\aug_155_400.jpg,OSCC,1,test
test\Normal\aug_59_8271.jpg,Normal,0,test
test\Normal\aug_121_5261.jpg,Normal,0,test
test\OSCC\aug_23_8672.jpg,OSCC,1,test
test\Normal\aug_171_9535.jpg,Normal,0,test
test\Normal\aug_195_7036.jpg,Normal,0,test
test\Normal\aug_253_265.jpg,Normal,0,test
test\OSCC\OSCC_100x_215.jpg,OSCC,1,test
test\OSCC\aug_334_507.jpg,OSCC,1,test
test\OSCC\aug_122_9770.jpg,OSCC,1,test
test\Normal\aug_3_6838.jpg,Normal,0,test
test\OSCC\OSCC_400x_390.jpg,OSCC,1,test
test\Normal\aug_213_8182.jpg,Normal,0,test
test\Normal\aug_186_4023.jpg,Normal,0,test
test\OSCC\aug_219_8212.jpg,OSCC,1,test
test\Normal\Normal_400x_46.jpg,Normal,0,test
test\Normal\aug_187_7041.jpg,Normal,0,test
test\OSCC\aug_54_8515.jpg,OSCC,1,test
test\Normal\aug_110_3175.jpg,Normal,0,test
test\OSCC\OSCC_100x_398.jpg,OSCC,1,test
test\Normal\aug_22_8212.jpg,Normal,0,test
test\Normal\aug_192_9395.jpg,Normal,0,test
test\Normal\aug_190_2181.jpg,Normal,0,test
test\Normal\aug_88_3922.jpg,Normal,0,test
test\OSCC\OSCC_400x_70.jpg,OSCC,1,test
test\OSCC\OSCC_100x_70.jpg,OSCC,1,test
test\OSCC\aug_670_9350.jpg,OSCC,1,test
test\OSCC\aug_351_9085.jpg,OSCC,1,test
test\Normal\aug_356_9003.jpg,Normal,0,test
test\Normal\aug_214_7107.jpg,Normal,0,test
test\Normal\aug_74_9498.jpg,Normal,0,test
test\OSCC\OSCC_400x_423.jpg,OSCC,1,test
test\Normal\aug_163_4184.jpg,Normal,0,test
test\OSCC\aug_142_4911.jpg,OSCC,1,test
test\OSCC\aug_77_5214.jpg,OSCC,1,test
test\OSCC\aug_428_8359.jpg,OSCC,1,test
test\OSCC\aug_554_1025.jpg,OSCC,1,test
test\OSCC\aug_130_473.jpg,OSCC,1,test
test\OSCC\aug_240_6893.jpg,OSCC,1,test
test\OSCC\aug_177_9689.jpg,OSCC,1,test
test\OSCC\OSCC_100x_16.jpg,OSCC,1,test
test\OSCC\aug_422_9462.jpg,OSCC,1,test
test\Normal\aug_159_608.jpg,Normal,0,test
test\OSCC\aug_655_3420.jpg,OSCC,1,test
test\OSCC\aug_59_9053.jpg,OSCC,1,test
test\Normal\aug_262_1507.jpg,Normal,0,test
test\Normal\aug_158_1953.jpg,Normal,0,test
test\Normal\aug_692_2454.jpg,Normal,0,test
test\OSCC\aug_597_2760.jpg,OSCC,1,test
test\OSCC\aug_698_7187.jpg,OSCC,1,test
test\OSCC\OSCC_100x_182.jpg,OSCC,1,test
test\OSCC\aug_427_1139.jpg,OSCC,1,test
test\OSCC\aug_285_1531.jpg,OSCC,1,test
test\OSCC\aug_127_8906.jpg,OSCC,1,test
test\OSCC\aug_302_4082.jpg,OSCC,1,test
test\OSCC\aug_167_159.jpg,OSCC,1,test
test\OSCC\aug_284_6577.jpg,OSCC,1,test
test\Normal\aug_583_6029.jpg,Normal,0,test
test\Normal\aug_167_7051.jpg,Normal,0,test
test\Normal\aug_81_9966.jpg,Normal,0,test
test\Normal\aug_405_1233.jpg,Normal,0,test
test\OSCC\aug_319_2319.jpg,OSCC,1,test
test\OSCC\aug_129_2235.jpg,OSCC,1,test
test\OSCC\aug_114_8032.jpg,OSCC,1,test
test\OSCC\OSCC_400x_63.jpg,OSCC,1,test
test\OSCC\OSCC_400x_457.jpg,OSCC,1,test
test\Normal\Normal_400x_112.jpg,Normal,0,test
test\Normal\aug_547_611.jpg,Normal,0,test
test\Normal\aug_171_3965.jpg,Normal,0,test
test\Normal\Normal_400x_168.jpg,Normal,0,test
test\Normal\aug_146_8448.jpg,Normal,0,test
test\Normal\aug_195_1599.jpg,Normal,0,test
test\Normal\aug_103_7754.jpg,Normal,0,test
test\Normal\aug_16_7193.jpg,Normal,0,test
test\OSCC\aug_353_9543.jpg,OSCC,1,test
test\OSCC\aug_216_2836.jpg,OSCC,1,test
test\OSCC\aug_600_6249.jpg,OSCC,1,test
test\OSCC\aug_320_9051.jpg,OSCC,1,test
test\Normal\aug_49_5639.jpg,Normal,0,test
test\Normal\aug_214_2685.jpg,Normal,0,test
test\Normal\aug_319_8356.jpg,Normal,0,test
test\Normal\aug_179_5935.jpg,Normal,0,test
test\Normal\aug_56_4563.jpg,Normal,0,test
test\OSCC\aug_370_6671.jpg,OSCC,1,test
test\Normal\aug_264_8051.jpg,Normal,0,test
test\OSCC\aug_63_1617.jpg,OSCC,1,test
test\OSCC\aug_532_1846.jpg,OSCC,1,test
test\OSCC\aug_42_6536.jpg,OSCC,1,test
test\OSCC\OSCC_100x_295.jpg,OSCC,1,test
test\Normal\aug_56_4634.jpg,Normal,0,test
test\Normal\aug_16_9240.jpg,Normal,0,test
test\Normal\aug_179_8990.jpg,Normal,0,test
test\OSCC\OSCC_400x_353.jpg,OSCC,1,test
test\OSCC\aug_594_4477.jpg,OSCC,1,test
test\OSCC\OSCC_400x_234.jpg,OSCC,1,test
test\Normal\aug_99_8592.jpg,Normal,0,test
test\Normal\aug_175_1924.jpg,Normal,0,test
test\Normal\aug_616_3969.jpg,Normal,0,test
test\OSCC\aug_370_6380.jpg,OSCC,1,test
test\Normal\aug_231_3202.jpg,Normal,0,test
test\OSCC\aug_631_7223.jpg,OSCC,1,test
test\Normal\Normal_400x_50.jpg,Normal,0,test
test\Normal\Normal_400x_17.jpg,Normal,0,test
test\OSCC\OSCC_100x_340.jpg,OSCC,1,test
test\OSCC\aug_253_9373.jpg,OSCC,1,test
test\Normal\aug_219_9323.jpg,Normal,0,test
test\Normal\Normal_400x_103.jpg,Normal,0,test
test\Normal\aug_91_1895.jpg,Normal,0,test
test\Normal\aug_277_1571.jpg,Normal,0,test
test\OSCC\OSCC_100x_147.jpg,OSCC,1,test
test\Normal\aug_267_1720.jpg,Normal,0,test
test\Normal\Normal_400x_63.jpg,Normal,0,test
test\Normal\Normal_100x_23.jpg,Normal,0,test
test\Normal\aug_50_1471.jpg,Normal,0,test
test\OSCC\OSCC_400x_289.jpg,OSCC,1,test
test\Normal\aug_85_2059.jpg,Normal,0,test
test\OSCC\OSCC_100x_98.jpg,OSCC,1,test
test\Normal\Normal_100x_76.jpg,Normal,0,test
test\Normal\aug_220_4564.jpg,Normal,0,test
test\Normal\aug_290_668.jpg,Normal,0,test
test\OSCC\aug_589_799.jpg,OSCC,1,test
test\Normal\aug_247_2408.jpg,Normal,0,test
test\Normal\Normal_400x_158.jpg,Normal,0,test
test\Normal\aug_146_6799.jpg,Normal,0,test
test\OSCC\aug_344_2723.jpg,OSCC,1,test
test\Normal\aug_69_383.jpg,Normal,0,test
test\OSCC\aug_520_9685.jpg,OSCC,1,test
test\OSCC\aug_155_1338.jpg,OSCC,1,test
test\OSCC\OSCC_100x_197.jpg,OSCC,1,test
test\OSCC\aug_75_4421.jpg,OSCC,1,test
test\Normal\aug_43_8339.jpg,Normal,0,test
test\OSCC\OSCC_400x_183.jpg,OSCC,1,test
test\OSCC\aug_674_9999.jpg,OSCC,1,test
test\Normal\aug_5_2876.jpg,Normal,0,test
test\OSCC\OSCC_100x_235.jpg,OSCC,1,test
test\Normal\aug_289_2274.jpg,Normal,0,test
test\Normal\aug_82_5135.jpg,Normal,0,test
test\Normal\aug_63_2340.jpg,Normal,0,test
test\OSCC\aug_494_1540.jpg,OSCC,1,test
test\OSCC\OSCC_100x_226.jpg,OSCC,1,test
test\Normal\aug_275_3443.jpg,Normal,0,test
test\Normal\aug_117_6665.jpg,Normal,0,test
test\OSCC\aug_378_1414.jpg,OSCC,1,test
test\OSCC\OSCC_100x_180.jpg,OSCC,1,test
test\Normal\aug_58_8950.jpg,Normal,0,test
test\OSCC\aug_260_8509.jpg,OSCC,1,test
test\Normal\aug_77_9787.jpg,Normal,0,test
test\OSCC\aug_410_5948.jpg,OSCC,1,test
test\OSCC\aug_375_345.jpg,OSCC,1,test
test\OSCC\aug_416_2674.jpg,OSCC,1,test
test\OSCC\OSCC_100x_280.jpg,OSCC,1,test
test\OSCC\aug_278_8787.jpg,OSCC,1,test
test\OSCC\OSCC_100x_65.jpg,OSCC,1,test
test\Normal\aug_387_3766.jpg,Normal,0,test
test\Normal\aug_113_9522.jpg,Normal,0,test
test\OSCC\aug_228_2623.jpg,OSCC,1,test
test\OSCC\OSCC_100x_396.jpg,OSCC,1,test
test\OSCC\aug_71_7555.jpg,OSCC,1,test
test\OSCC\aug_321_4656.jpg,OSCC,1,test
test\OSCC\aug_293_4818.jpg,OSCC,1,test
test\OSCC\OSCC_100x_7.jpg,OSCC,1,test
test\Normal\aug_93_8224.jpg,Normal,0,test
test\OSCC\aug_567_3487.jpg,OSCC,1,test
test\Normal\aug_38_4349.jpg,Normal,0,test
test\OSCC\aug_38_8993.jpg,OSCC,1,test
test\Normal\aug_15_1987.jpg,Normal,0,test
test\OSCC\aug_541_6584.jpg,OSCC,1,test
test\Normal\aug_89_5201.jpg,Normal,0,test
test\OSCC\aug_379_7522.jpg,OSCC,1,test
test\Normal\aug_635_5354.jpg,Normal,0,test
test\OSCC\OSCC_100x_191.jpg,OSCC,1,test
test\Normal\Normal_400x_120.jpg,Normal,0,test
test\Normal\aug_225_7359.jpg,Normal,0,test
test\OSCC\OSCC_400x_264.jpg,OSCC,1,test
test\OSCC\OSCC_400x_493.jpg,OSCC,1,test
test\OSCC\aug_121_2370.jpg,OSCC,1,test
test\OSCC\aug_252_7362.jpg,OSCC,1,test
test\Normal\aug_8_410.jpg,Normal,0,test
test\OSCC\aug_497_4923.jpg,OSCC,1,test
test\OSCC\aug_439_1830.jpg,OSCC,1,test
test\Normal\aug_143_2917.jpg,Normal,0,test
test\Normal\aug_131_7670.jpg,Normal,0,test
test\Normal\aug_227_5489.jpg,Normal,0,test
test\Normal\aug_120_4797.jpg,Normal,0,test
test\Normal\aug_261_6003.jpg,Normal,0,test
test\OSCC\OSCC_400x_357.jpg,OSCC,1,test
test\OSCC\OSCC_400x_494.jpg,OSCC,1,test
test\OSCC\aug_378_4236.jpg,OSCC,1,test
test\OSCC\aug_64_5377.jpg,OSCC,1,test
test\Normal\aug_481_586.jpg,Normal,0,test
test\Normal\aug_278_9145.jpg,Normal,0,test
test\OSCC\aug_335_4632.jpg,OSCC,1,test
test\Normal\aug_430_1879.jpg,Normal,0,test
test\OSCC\aug_526_2202.jpg,OSCC,1,test
